Txn ID,Date,Customer ID,City,State,Category,Payment Mode,Amount (₹),Returned
TXN-01383,2024-09-03,CUST-1716,Ahmedabad,Gujarat,Books & Media,Credit Card,157,0
TXN-01384,2024-11-30,CUST-1454,Ahmedabad,Gujarat,Electronics,UPI,4266,0
TXN-01385,2023-01-05,CUST-1429,Hyderabad,Telangana,Books & Media,Debit Card,1211,0
TXN-01386,2024-02-08,CUST-1406,Pune,Maharashtra,Electronics,UPI,2563,0
TXN-01387,2023-06-06,CUST-1914,Bengaluru,Karnataka,Home & Living,UPI,813,0
TXN-01388,2023-09-15,CUST-2305,Mumbai,Maharashtra,Books & Media,UPI,1475,0
TXN-01389,2023-09-01,CUST-1645,Pune,Maharashtra,Electronics,Debit Card,214,0
TXN-01390,2023-09-27,CUST-1646,Ahmedabad,Gujarat,Personal Care,UPI,5259,0
TXN-01391,2024-02-20,CUST-1248,Pune,Maharashtra,Food & Grocery,Debit Card,14942,0
TXN-01392,2023-03-25,CUST-1715,Hyderabad,Telangana,Apparel,Debit Card,1253,0
TXN-01393,2024-09-06,CUST-1879,Pune,Maharashtra,Apparel,UPI,769,0
TXN-01394,2024-10-10,CUST-1500,Mumbai,Maharashtra,Sports,Debit Card,1917,0
TXN-01395,2024-09-11,CUST-1253,Kolkata,West Bengal,Apparel,UPI,1779,0
TXN-01396,2024-12-11,CUST-1991,Ahmedabad,Gujarat,Personal Care,UPI,1095,0
TXN-01397,2023-11-15,CUST-1070,Hyderabad,Telangana,Electronics,Debit Card,1066,0
TXN-01398,2024-12-09,CUST-1150,Chennai,Tamil Nadu,Personal Care,UPI,5187,0
TXN-01399,2023-06-02,CUST-2375,Chennai,Tamil Nadu,Food & Grocery,Debit Card,2041,0
TXN-01400,2023-08-14,CUST-2138,Hyderabad,Telangana,Electronics,Debit Card,1010,0
TXN-01401,2024-02-13,CUST-2034,Hyderabad,Telangana,Home & Living,UPI,513,0
TXN-01402,2024-04-09,CUST-2383,Kolkata,West Bengal,Apparel,UPI,1210,0
TXN-01403,2023-05-31,CUST-1167,Delhi,Delhi,Apparel,Debit Card,1338,0
TXN-01404,2023-12-10,CUST-1206,Delhi,Delhi,Electronics,Credit Card,13441,0
TXN-01405,2023-09-22,CUST-1573,Chennai,Tamil Nadu,Books & Media,Debit Card,1357,0
TXN-01406,2023-09-30,CUST-1196,Chennai,Tamil Nadu,Books & Media,UPI,2378,0
TXN-01407,2024-06-07,CUST-2489,Mumbai,Maharashtra,Sports,Net Banking,3260,1
TXN-01408,2023-08-09,CUST-1177,Delhi,Delhi,Sports,UPI,690,0
TXN-01409,2024-11-30,CUST-1169,Mumbai,Maharashtra,Books & Media,Debit Card,15964,0
TXN-01410,2024-07-29,CUST-1385,Pune,Maharashtra,Personal Care,UPI,24390,0
TXN-01411,2023-08-17,CUST-1305,Chennai,Tamil Nadu,Sports,Credit Card,453,0
TXN-01412,2024-07-06,CUST-2193,Ahmedabad,Gujarat,Books & Media,Debit Card,2675,0
TXN-01413,2024-08-14,CUST-1070,Bengaluru,Karnataka,Personal Care,Credit Card,653,0
TXN-01414,2023-07-19,CUST-1141,Chennai,Tamil Nadu,Sports,Cash,173,1
TXN-01415,2024-08-27,CUST-2460,Chennai,Tamil Nadu,Food & Grocery,UPI,2401,0
TXN-01416,2024-03-27,CUST-1377,Bengaluru,Karnataka,Apparel,Debit Card,315,0
TXN-01417,2024-08-23,CUST-1800,Pune,Maharashtra,Personal Care,Debit Card,8632,0
TXN-01418,2023-08-03,CUST-2173,Chennai,Tamil Nadu,Food & Grocery,Cash,1851,0
TXN-01419,2023-07-08,CUST-1551,Bengaluru,Karnataka,Personal Care,Credit Card,1054,0
TXN-01420,2023-06-02,CUST-2004,Hyderabad,Telangana,Sports,Credit Card,776,0
TXN-01421,2023-03-20,CUST-2136,Chennai,Tamil Nadu,Electronics,Cash,7393,0
TXN-01422,2024-09-14,CUST-1219,Chennai,Tamil Nadu,Apparel,Cash,6043,0
TXN-01423,2024-07-02,CUST-2023,Ahmedabad,Gujarat,Home & Living,UPI,1090,0
TXN-01424,2024-01-24,CUST-2314,Pune,Maharashtra,Food & Grocery,UPI,803,0
TXN-01425,2024-05-29,CUST-1320,Hyderabad,Telangana,Books & Media,Credit Card,3337,0
TXN-01426,2024-06-13,CUST-1712,Ahmedabad,Gujarat,Apparel,UPI,1940,0
TXN-01427,2023-02-14,CUST-1870,Bengaluru,Karnataka,Sports,Credit Card,2922,0
TXN-01428,2024-05-06,CUST-1549,Bengaluru,Karnataka,Home & Living,Credit Card,767,0
TXN-01429,2023-04-07,CUST-2337,Kolkata,West Bengal,Personal Care,Debit Card,3741,0
TXN-01430,2024-01-27,CUST-1415,Hyderabad,Telangana,Home & Living,Credit Card,3587,1
TXN-01431,2023-03-04,CUST-2260,Bengaluru,Karnataka,Home & Living,UPI,4467,0
TXN-01432,2024-07-13,CUST-1000,Hyderabad,Telangana,Food & Grocery,UPI,1535,0
TXN-01433,2024-06-06,CUST-1363,Chennai,Tamil Nadu,Sports,UPI,4513,0
TXN-01434,2023-04-07,CUST-1246,Mumbai,Maharashtra,Sports,Credit Card,1673,0
TXN-01435,2023-06-10,CUST-1871,Delhi,Delhi,Books & Media,UPI,1643,0
TXN-01436,2023-01-28,CUST-1432,Kolkata,West Bengal,Apparel,Debit Card,2677,0
TXN-01437,2023-10-25,CUST-2377,Chennai,Tamil Nadu,Electronics,UPI,1560,0
TXN-01438,2024-03-22,CUST-1085,Ahmedabad,Gujarat,Sports,Credit Card,1337,0
TXN-01439,2023-01-26,CUST-1124,Delhi,Delhi,Sports,UPI,1152,0
TXN-01440,2024-10-30,CUST-2426,Mumbai,Maharashtra,Food & Grocery,UPI,1501,0
TXN-01441,2024-08-31,CUST-1935,Ahmedabad,Gujarat,Electronics,UPI,696,0
TXN-01442,2024-07-20,CUST-1902,Delhi,Delhi,Sports,UPI,3257,0
TXN-01443,2023-10-01,CUST-2340,Bengaluru,Karnataka,Electronics,UPI,1207,0
TXN-01444,2024-06-29,CUST-2307,Mumbai,Maharashtra,Apparel,Debit Card,1841,0
TXN-01445,2024-05-22,CUST-2261,Pune,Maharashtra,Books & Media,UPI,1563,0
TXN-01446,2023-11-05,CUST-1619,Bengaluru,Karnataka,Electronics,UPI,1296,0
TXN-01447,2024-07-06,CUST-1373,Kolkata,West Bengal,Home & Living,Credit Card,1127,0
TXN-01448,2023-08-11,CUST-1786,Ahmedabad,Gujarat,Books & Media,Net Banking,2829,0
TXN-01449,2023-02-09,CUST-2467,Chennai,Tamil Nadu,Food & Grocery,Debit Card,1281,0
TXN-01450,2023-12-19,CUST-1084,Chennai,Tamil Nadu,Sports,Credit Card,2422,0
TXN-01451,2024-12-30,CUST-1432,Mumbai,Maharashtra,Sports,UPI,3761,0
TXN-01452,2024-07-15,CUST-1942,Bengaluru,Karnataka,Home & Living,Net Banking,2356,0
TXN-01453,2023-04-09,CUST-1369,Chennai,Tamil Nadu,Food & Grocery,Debit Card,598,0
TXN-01454,2024-11-21,CUST-1322,Kolkata,West Bengal,Apparel,UPI,2815,0
TXN-01455,2023-07-30,CUST-2015,Ahmedabad,Gujarat,Personal Care,UPI,6404,0
TXN-01456,2024-08-28,CUST-1649,Pune,Maharashtra,Personal Care,UPI,2457,0
TXN-01457,2023-10-13,CUST-2315,Pune,Maharashtra,Books & Media,UPI,713,0
TXN-01458,2024-12-07,CUST-1419,Hyderabad,Telangana,Personal Care,UPI,8060,0
TXN-01459,2024-07-30,CUST-1749,Mumbai,Maharashtra,Electronics,Cash,1442,0
TXN-01460,2023-12-07,CUST-1088,Chennai,Tamil Nadu,Food & Grocery,UPI,1818,0
TXN-01461,2023-10-11,CUST-2464,Ahmedabad,Gujarat,Personal Care,Credit Card,211,0
TXN-01462,2024-05-17,CUST-1203,Hyderabad,Telangana,Electronics,Cash,300,0
TXN-01463,2024-01-28,CUST-1402,Kolkata,West Bengal,Books & Media,Debit Card,195,0
TXN-01464,2024-11-01,CUST-2424,Mumbai,Maharashtra,Electronics,Cash,3996,0
TXN-01465,2024-05-10,CUST-2299,Chennai,Tamil Nadu,Apparel,Credit Card,2124,0
TXN-01466,2024-08-12,CUST-1288,Kolkata,West Bengal,Sports,Credit Card,3371,0
TXN-01467,2023-02-13,CUST-1299,Bengaluru,Karnataka,Books & Media,Credit Card,2458,0
TXN-01468,2023-03-24,CUST-2354,Hyderabad,Telangana,Home & Living,UPI,14428,1
TXN-01469,2023-02-23,CUST-2455,Pune,Maharashtra,Food & Grocery,Debit Card,534,0
TXN-01470,2023-12-09,CUST-1804,Mumbai,Maharashtra,Sports,UPI,4687,0
TXN-01471,2024-10-08,CUST-1219,Chennai,Tamil Nadu,Personal Care,UPI,506,0
TXN-01472,2024-01-05,CUST-1893,Bengaluru,Karnataka,Books & Media,UPI,1299,0
TXN-01473,2023-11-08,CUST-1964,Delhi,Delhi,Sports,UPI,4559,0
TXN-01474,2023-11-11,CUST-1382,Mumbai,Maharashtra,Apparel,UPI,1894,0
TXN-01475,2023-10-20,CUST-1087,Chennai,Tamil Nadu,Electronics,UPI,1781,0
TXN-01476,2023-06-26,CUST-1153,Ahmedabad,Gujarat,Sports,Debit Card,7962,0
TXN-01477,2023-05-13,CUST-1375,Ahmedabad,Gujarat,Apparel,Credit Card,896,0
TXN-01478,2023-03-28,CUST-2329,Pune,Maharashtra,Electronics,UPI,1106,0
TXN-01479,2024-02-14,CUST-2482,Bengaluru,Karnataka,Home & Living,Credit Card,1032,0
TXN-01480,2024-11-17,CUST-1350,Kolkata,West Bengal,Food & Grocery,UPI,10577,1
TXN-01481,2024-08-11,CUST-1871,Chennai,Tamil Nadu,Electronics,UPI,1976,0
TXN-01482,2023-12-02,CUST-1063,Kolkata,West Bengal,Books & Media,UPI,2294,0
TXN-01483,2024-07-14,CUST-1655,Delhi,Delhi,Apparel,UPI,10450,0
TXN-01484,2024-09-25,CUST-1580,Hyderabad,Telangana,Electronics,UPI,4195,0
TXN-01485,2023-05-01,CUST-1574,Ahmedabad,Gujarat,Books & Media,UPI,4829,0
TXN-01486,2023-03-16,CUST-1858,Kolkata,West Bengal,Sports,UPI,2248,0
TXN-01487,2024-07-09,CUST-1442,Ahmedabad,Gujarat,Apparel,Net Banking,3614,0
TXN-01488,2024-03-01,CUST-1353,Delhi,Delhi,Books & Media,Credit Card,5014,0
TXN-01489,2023-06-06,CUST-2068,Hyderabad,Telangana,Electronics,UPI,762,0
TXN-01490,2023-06-30,CUST-1244,Pune,Maharashtra,Sports,Credit Card,10698,0
TXN-01491,2023-09-28,CUST-1159,Pune,Maharashtra,Books & Media,Debit Card,25438,0
TXN-01492,2024-12-20,CUST-2459,Kolkata,West Bengal,Apparel,Debit Card,1429,0
TXN-01493,2024-05-11,CUST-1391,Ahmedabad,Gujarat,Sports,Credit Card,916,1
TXN-01494,2023-01-14,CUST-2207,Kolkata,West Bengal,Electronics,Debit Card,824,0
TXN-01495,2023-12-22,CUST-1549,Mumbai,Maharashtra,Food & Grocery,UPI,21140,0
TXN-01496,2024-03-19,CUST-1357,Hyderabad,Telangana,Personal Care,UPI,5203,0
TXN-01497,2023-11-04,CUST-1337,Chennai,Tamil Nadu,Personal Care,UPI,3729,0
TXN-01498,2024-11-26,CUST-1008,Hyderabad,Telangana,Sports,UPI,1929,0
TXN-01499,2024-12-03,CUST-2160,Chennai,Tamil Nadu,Apparel,UPI,4559,0
TXN-01500,2023-08-06,CUST-2367,Mumbai,Maharashtra,Home & Living,Net Banking,1097,0
TXN-01501,2024-02-02,CUST-1260,Hyderabad,Telangana,Electronics,Credit Card,2817,0
TXN-01502,2023-04-12,CUST-2053,Bengaluru,Karnataka,Personal Care,Credit Card,909,1
TXN-01503,2023-07-29,CUST-1741,Pune,Maharashtra,Apparel,Credit Card,26309,0
TXN-01504,2023-12-08,CUST-1227,Bengaluru,Karnataka,Home & Living,Credit Card,2914,0
TXN-01505,2023-01-01,CUST-1745,Chennai,Tamil Nadu,Books & Media,UPI,939,0
TXN-01506,2023-10-18,CUST-1316,Pune,Maharashtra,Apparel,Cash,4478,0
TXN-01507,2023-09-11,CUST-2256,Pune,Maharashtra,Food & Grocery,Debit Card,2609,0
TXN-01508,2023-10-22,CUST-1641,Delhi,Delhi,Electronics,UPI,703,0
TXN-01509,2024-01-14,CUST-1825,Kolkata,West Bengal,Food & Grocery,Cash,811,0
TXN-01510,2024-09-21,CUST-2385,Chennai,Tamil Nadu,Sports,UPI,442,0
TXN-01511,2023-02-08,CUST-1976,Kolkata,West Bengal,Electronics,UPI,196,0
TXN-01512,2023-02-04,CUST-1712,Ahmedabad,Gujarat,Sports,UPI,784,0
TXN-01513,2023-05-01,CUST-2497,Hyderabad,Telangana,Apparel,Credit Card,558,0
TXN-01514,2023-02-08,CUST-1609,Chennai,Tamil Nadu,Home & Living,UPI,3372,0
TXN-01515,2024-12-24,CUST-1588,Pune,Maharashtra,Sports,UPI,1063,0
TXN-01516,2023-07-28,CUST-1251,Mumbai,Maharashtra,Food & Grocery,UPI,744,0
TXN-01517,2024-08-10,CUST-1281,Bengaluru,Karnataka,Food & Grocery,UPI,1812,0
TXN-01518,2023-11-05,CUST-1051,Kolkata,West Bengal,Personal Care,Cash,5453,0
TXN-01519,2023-09-25,CUST-1320,Pune,Maharashtra,Food & Grocery,Credit Card,1912,0
TXN-01520,2024-12-19,CUST-2061,Kolkata,West Bengal,Apparel,UPI,1023,0
TXN-01521,2024-09-07,CUST-1565,Mumbai,Maharashtra,Apparel,UPI,771,0
TXN-01522,2023-05-13,CUST-1494,Mumbai,Maharashtra,Sports,UPI,3658,0
TXN-01523,2023-10-19,CUST-1460,Bengaluru,Karnataka,Sports,Cash,3111,0
TXN-01524,2023-02-13,CUST-1688,Ahmedabad,Gujarat,Apparel,Credit Card,3041,0
TXN-01525,2023-08-23,CUST-1087,Chennai,Tamil Nadu,Home & Living,UPI,931,0
TXN-01526,2023-10-11,CUST-1090,Hyderabad,Telangana,Home & Living,UPI,1108,0
TXN-01527,2023-01-16,CUST-1656,Ahmedabad,Gujarat,Apparel,Credit Card,348,0
TXN-01528,2024-02-08,CUST-2452,Mumbai,Maharashtra,Food & Grocery,UPI,683,1
TXN-01529,2023-10-09,CUST-2402,Kolkata,West Bengal,Electronics,Credit Card,831,1
TXN-01530,2023-02-22,CUST-2140,Kolkata,West Bengal,Books & Media,Credit Card,1895,0
TXN-01531,2023-07-18,CUST-2029,Bengaluru,Karnataka,Sports,Debit Card,14976,0
TXN-01532,2024-06-28,CUST-2296,Chennai,Tamil Nadu,Sports,UPI,4991,0
TXN-01533,2023-07-27,CUST-1799,Kolkata,West Bengal,Apparel,Debit Card,4403,0
TXN-01534,2024-08-06,CUST-1339,Mumbai,Maharashtra,Home & Living,UPI,2375,0
TXN-01535,2023-09-29,CUST-1200,Kolkata,West Bengal,Food & Grocery,Debit Card,725,0
TXN-01536,2023-08-21,CUST-2228,Hyderabad,Telangana,Books & Media,Debit Card,867,0
TXN-01537,2024-10-28,CUST-1526,Ahmedabad,Gujarat,Books & Media,UPI,3502,0
TXN-01538,2023-01-19,CUST-1795,Hyderabad,Telangana,Sports,Credit Card,501,0
TXN-01539,2024-07-07,CUST-1394,Mumbai,Maharashtra,Books & Media,Credit Card,1190,0
TXN-01540,2023-05-28,CUST-1510,Mumbai,Maharashtra,Personal Care,Net Banking,1887,1
TXN-01541,2023-09-27,CUST-2090,Delhi,Delhi,Personal Care,UPI,14985,1
TXN-01542,2023-04-14,CUST-1797,Pune,Maharashtra,Electronics,Debit Card,6630,0
TXN-01543,2024-06-15,CUST-1556,Mumbai,Maharashtra,Home & Living,UPI,664,0
TXN-01544,2023-09-27,CUST-1468,Mumbai,Maharashtra,Books & Media,Debit Card,784,0
TXN-01545,2024-07-27,CUST-2078,Chennai,Tamil Nadu,Books & Media,UPI,452,1
TXN-01546,2023-10-24,CUST-1409,Chennai,Tamil Nadu,Home & Living,Credit Card,5034,1
TXN-01547,2024-10-26,CUST-2204,Chennai,Tamil Nadu,Food & Grocery,UPI,2489,0
TXN-01548,2023-03-12,CUST-2346,Delhi,Delhi,Personal Care,UPI,728,0
TXN-01549,2023-12-09,CUST-1687,Mumbai,Maharashtra,Electronics,Cash,13371,0
TXN-01550,2024-03-08,CUST-1942,Delhi,Delhi,Apparel,Debit Card,5609,0
TXN-01551,2024-03-14,CUST-1982,Delhi,Delhi,Personal Care,UPI,3962,0
TXN-01552,2024-06-20,CUST-1665,Chennai,Tamil Nadu,Books & Media,UPI,470,0
TXN-01553,2023-01-12,CUST-1097,Kolkata,West Bengal,Books & Media,Net Banking,3225,1
TXN-01554,2024-12-02,CUST-2326,Bengaluru,Karnataka,Sports,UPI,750,0
TXN-01555,2024-09-17,CUST-2088,Mumbai,Maharashtra,Apparel,UPI,302,0
TXN-01556,2024-11-12,CUST-2436,Ahmedabad,Gujarat,Sports,Cash,4073,1
TXN-01557,2023-11-22,CUST-2196,Pune,Maharashtra,Personal Care,Debit Card,6605,0
TXN-01558,2024-03-13,CUST-2238,Hyderabad,Telangana,Personal Care,Cash,757,1
TXN-01559,2024-07-16,CUST-1900,Mumbai,Maharashtra,Electronics,UPI,1802,0
TXN-01560,2023-08-16,CUST-2205,Chennai,Tamil Nadu,Electronics,UPI,5094,0
TXN-01561,2024-04-09,CUST-1562,Mumbai,Maharashtra,Apparel,Net Banking,681,1
TXN-01562,2024-06-25,CUST-1589,Bengaluru,Karnataka,Books & Media,Net Banking,2594,0
TXN-01563,2024-10-01,CUST-1452,Chennai,Tamil Nadu,Books & Media,UPI,4198,0
TXN-01564,2023-01-07,CUST-1806,Kolkata,West Bengal,Apparel,Cash,710,0
TXN-01565,2023-01-02,CUST-1267,Ahmedabad,Gujarat,Home & Living,Debit Card,398,0
TXN-01566,2024-05-01,CUST-1634,Ahmedabad,Gujarat,Electronics,Debit Card,5194,0
TXN-01567,2024-06-06,CUST-1294,Chennai,Tamil Nadu,Personal Care,UPI,8219,0
TXN-01568,2024-12-16,CUST-1027,Chennai,Tamil Nadu,Sports,Cash,3147,0
TXN-01569,2023-08-12,CUST-2296,Mumbai,Maharashtra,Books & Media,UPI,1708,0
TXN-01570,2023-09-30,CUST-1512,Pune,Maharashtra,Personal Care,UPI,1200,0
TXN-01571,2024-02-26,CUST-1862,Mumbai,Maharashtra,Home & Living,Net Banking,1495,0
TXN-01572,2024-11-18,CUST-2079,Chennai,Tamil Nadu,Food & Grocery,UPI,3381,0
TXN-01573,2023-09-14,CUST-1242,Pune,Maharashtra,Sports,Debit Card,1045,0
TXN-01574,2023-06-24,CUST-2241,Bengaluru,Karnataka,Books & Media,Debit Card,1184,0
TXN-01575,2024-07-08,CUST-1527,Ahmedabad,Gujarat,Apparel,UPI,2284,1
TXN-01576,2024-01-03,CUST-1670,Pune,Maharashtra,Electronics,Debit Card,412,0
TXN-01577,2024-12-16,CUST-1498,Hyderabad,Telangana,Electronics,Debit Card,1304,0
TXN-01578,2023-10-11,CUST-1215,Hyderabad,Telangana,Sports,Debit Card,2338,0
TXN-01579,2024-10-19,CUST-2380,Delhi,Delhi,Apparel,Cash,3150,0
TXN-01580,2023-07-05,CUST-2171,Bengaluru,Karnataka,Home & Living,Credit Card,4833,0
TXN-01581,2024-01-17,CUST-2358,Pune,Maharashtra,Books & Media,UPI,2331,1
TXN-01582,2023-10-30,CUST-2040,Mumbai,Maharashtra,Home & Living,Credit Card,948,0
TXN-01583,2023-01-19,CUST-1683,Ahmedabad,Gujarat,Sports,Debit Card,2705,0
TXN-01584,2023-04-09,CUST-2446,Pune,Maharashtra,Sports,Net Banking,317,0
TXN-01585,2023-04-30,CUST-1905,Mumbai,Maharashtra,Personal Care,Cash,5068,0
TXN-01586,2024-06-22,CUST-2372,Ahmedabad,Gujarat,Food & Grocery,UPI,11452,0
TXN-01587,2023-06-14,CUST-2054,Bengaluru,Karnataka,Home & Living,Debit Card,2215,0
TXN-01588,2023-09-22,CUST-2076,Chennai,Tamil Nadu,Sports,UPI,826,0
TXN-01589,2024-03-20,CUST-1822,Pune,Maharashtra,Home & Living,Cash,4435,0
TXN-01590,2023-01-13,CUST-1958,Pune,Maharashtra,Apparel,UPI,507,0
TXN-01591,2024-03-15,CUST-1818,Chennai,Tamil Nadu,Food & Grocery,UPI,4417,0
TXN-01592,2023-02-13,CUST-2272,Kolkata,West Bengal,Sports,Credit Card,1129,0
TXN-01593,2023-01-31,CUST-2156,Pune,Maharashtra,Food & Grocery,UPI,2041,0
TXN-01594,2023-08-02,CUST-1408,Hyderabad,Telangana,Personal Care,Credit Card,1963,0
TXN-01595,2023-10-05,CUST-1333,Mumbai,Maharashtra,Home & Living,UPI,1352,0
TXN-01596,2024-05-09,CUST-1974,Kolkata,West Bengal,Home & Living,Credit Card,1154,0
TXN-01597,2024-03-14,CUST-2029,Ahmedabad,Gujarat,Home & Living,UPI,1030,0
TXN-01598,2023-05-25,CUST-1762,Kolkata,West Bengal,Electronics,Cash,1196,0
TXN-01599,2024-02-02,CUST-1476,Mumbai,Maharashtra,Home & Living,UPI,3575,0
TXN-01600,2023-04-22,CUST-1401,Hyderabad,Telangana,Sports,Debit Card,920,0
TXN-01601,2023-06-05,CUST-2268,Pune,Maharashtra,Sports,Debit Card,7457,0
TXN-01602,2023-08-18,CUST-1754,Pune,Maharashtra,Electronics,Credit Card,9752,0
TXN-01603,2024-07-12,CUST-1615,Ahmedabad,Gujarat,Personal Care,Cash,6566,0
TXN-01604,2024-04-16,CUST-1947,Kolkata,West Bengal,Books & Media,Credit Card,2254,0
TXN-01605,2023-02-02,CUST-1712,Hyderabad,Telangana,Sports,Debit Card,266,0
TXN-01606,2023-07-16,CUST-1970,Mumbai,Maharashtra,Electronics,UPI,504,0
TXN-01607,2023-05-08,CUST-1442,Ahmedabad,Gujarat,Personal Care,Cash,914,0
TXN-01608,2024-05-19,CUST-1571,Pune,Maharashtra,Books & Media,Debit Card,2396,0
TXN-01609,2024-05-19,CUST-1334,Hyderabad,Telangana,Personal Care,UPI,456,0
TXN-01610,2024-10-14,CUST-2171,Ahmedabad,Gujarat,Sports,Debit Card,3463,0
TXN-01611,2023-05-06,CUST-2239,Pune,Maharashtra,Food & Grocery,UPI,2143,0
TXN-01612,2024-08-07,CUST-2475,Pune,Maharashtra,Home & Living,Debit Card,2772,0
TXN-01613,2023-02-03,CUST-1897,Hyderabad,Telangana,Electronics,Debit Card,1017,0
TXN-01614,2023-03-01,CUST-1462,Mumbai,Maharashtra,Electronics,Credit Card,1453,0
TXN-01615,2023-09-18,CUST-1627,Ahmedabad,Gujarat,Food & Grocery,Credit Card,774,0
TXN-01616,2023-11-16,CUST-2494,Chennai,Tamil Nadu,Electronics,Cash,2808,0
TXN-01617,2024-07-07,CUST-2383,Bengaluru,Karnataka,Sports,UPI,1440,0
TXN-01618,2023-12-31,CUST-2452,Hyderabad,Telangana,Apparel,Cash,412,0
TXN-01619,2024-05-19,CUST-1239,Bengaluru,Karnataka,Electronics,Debit Card,2473,0
TXN-01620,2024-11-12,CUST-2093,Delhi,Delhi,Sports,UPI,1617,0
TXN-01621,2024-02-18,CUST-1935,Pune,Maharashtra,Sports,UPI,2328,0
TXN-01622,2024-06-12,CUST-1687,Hyderabad,Telangana,Apparel,UPI,3255,0
TXN-01623,2023-11-26,CUST-2288,Bengaluru,Karnataka,Home & Living,Credit Card,1801,0
TXN-01624,2024-03-24,CUST-2064,Delhi,Delhi,Electronics,UPI,5577,0
TXN-01625,2023-12-26,CUST-1893,Ahmedabad,Gujarat,Sports,Credit Card,1818,0
TXN-01626,2023-08-04,CUST-1587,Bengaluru,Karnataka,Personal Care,UPI,1281,0
TXN-01627,2024-06-17,CUST-2068,Delhi,Delhi,Home & Living,Cash,713,0
TXN-01628,2023-02-06,CUST-1432,Mumbai,Maharashtra,Personal Care,Debit Card,2612,1
TXN-01629,2023-06-26,CUST-1414,Chennai,Tamil Nadu,Personal Care,UPI,709,0
TXN-01630,2023-05-05,CUST-2005,Pune,Maharashtra,Sports,Net Banking,1433,0
TXN-01631,2023-02-15,CUST-2461,Delhi,Delhi,Personal Care,Net Banking,283,0
TXN-01632,2024-04-16,CUST-1636,Pune,Maharashtra,Sports,Credit Card,1348,0
TXN-01633,2023-03-28,CUST-1249,Kolkata,West Bengal,Personal Care,Credit Card,535,0
TXN-01634,2024-01-05,CUST-2411,Bengaluru,Karnataka,Electronics,Credit Card,1938,0
TXN-01635,2024-11-05,CUST-2266,Kolkata,West Bengal,Electronics,UPI,567,0
TXN-01636,2023-06-02,CUST-1905,Ahmedabad,Gujarat,Home & Living,Debit Card,1622,0
TXN-01637,2024-05-08,CUST-1083,Hyderabad,Telangana,Food & Grocery,UPI,2443,0
TXN-01638,2023-02-07,CUST-2162,Ahmedabad,Gujarat,Home & Living,UPI,17733,0
TXN-01639,2024-04-23,CUST-2308,Hyderabad,Telangana,Books & Media,UPI,541,0
TXN-01640,2023-12-08,CUST-1215,Bengaluru,Karnataka,Apparel,Debit Card,2721,0
TXN-01641,2023-10-21,CUST-1885,Ahmedabad,Gujarat,Personal Care,Debit Card,1384,0
TXN-01642,2024-01-22,CUST-2078,Chennai,Tamil Nadu,Personal Care,UPI,1762,0
TXN-01643,2023-06-09,CUST-2216,Ahmedabad,Gujarat,Apparel,UPI,1806,0
TXN-01644,2023-04-20,CUST-1175,Mumbai,Maharashtra,Apparel,UPI,5750,0
TXN-01645,2024-12-11,CUST-1439,Mumbai,Maharashtra,Personal Care,Cash,3100,0
TXN-01646,2023-09-14,CUST-2370,Hyderabad,Telangana,Food & Grocery,Cash,5323,0
TXN-01647,2024-08-19,CUST-1998,Hyderabad,Telangana,Apparel,Net Banking,320,0
TXN-01648,2023-06-07,CUST-1710,Mumbai,Maharashtra,Sports,UPI,1913,0
TXN-01649,2024-04-30,CUST-2429,Delhi,Delhi,Books & Media,UPI,3971,0
TXN-01650,2024-04-25,CUST-1887,Delhi,Delhi,Electronics,Cash,1632,0
TXN-01651,2024-10-20,CUST-1338,Bengaluru,Karnataka,Books & Media,Net Banking,3357,0
TXN-01652,2024-05-01,CUST-2145,Pune,Maharashtra,Apparel,UPI,3408,0
TXN-01653,2023-11-30,CUST-1887,Pune,Maharashtra,Sports,Cash,3863,0
TXN-01654,2023-11-15,CUST-1718,Ahmedabad,Gujarat,Sports,UPI,3642,0
TXN-01655,2024-02-14,CUST-1701,Kolkata,West Bengal,Sports,UPI,1832,0
TXN-01656,2023-09-25,CUST-1151,Delhi,Delhi,Sports,UPI,1150,0
TXN-01657,2024-01-02,CUST-2265,Chennai,Tamil Nadu,Home & Living,Credit Card,751,0
TXN-01658,2023-03-28,CUST-2155,Mumbai,Maharashtra,Apparel,UPI,3641,0
TXN-01659,2023-03-16,CUST-1732,Pune,Maharashtra,Personal Care,Debit Card,1297,0
TXN-01660,2023-02-07,CUST-2425,Chennai,Tamil Nadu,Books & Media,Debit Card,2126,0
TXN-01661,2024-08-21,CUST-2099,Ahmedabad,Gujarat,Home & Living,Debit Card,2656,0
TXN-01662,2023-05-01,CUST-2152,Delhi,Delhi,Electronics,UPI,1834,0
TXN-01663,2024-02-29,CUST-2323,Bengaluru,Karnataka,Apparel,UPI,936,0
TXN-01664,2023-04-05,CUST-1859,Kolkata,West Bengal,Sports,Net Banking,7531,0
TXN-01665,2023-09-20,CUST-1086,Mumbai,Maharashtra,Personal Care,Credit Card,5192,0
TXN-01666,2023-12-28,CUST-1948,Delhi,Delhi,Electronics,Credit Card,2472,0
TXN-01667,2023-11-27,CUST-1361,Kolkata,West Bengal,Books & Media,UPI,408,0
TXN-01668,2024-06-09,CUST-1849,Hyderabad,Telangana,Electronics,UPI,5556,0
